# Topologies for the library: topology_mining_and_Longxing_chip_4
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_4.index.csv
library,name,topology
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B010B_C_A-41-0pc_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_01_0030_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0502_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,heeh2145_20171129213246,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B063C_B_A-35-1pc80_0001,HHH
topology_mining_and_Longxing_chip_4,run4058_20171125054509,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_4A0B_00_0142_0001_0001,4h
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01c-37-C1023_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128B_A_C_D-47-0pc80_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0449_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0100_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run953_20171122132505,EEHEE
topology_mining_and_Longxing_chip_4,run367_20171125114200,EEHEE
topology_mining_and_Longxing_chip_4,heeh_topo2_3816_20171118142932,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_10_0024_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0357_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run238_20171123195236,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_06_0193_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,run53_20171123024228,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0138_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run4305_20171125061227,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidB_D_C_A-38-2o40_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128B_A_C_D-42-4o60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0298_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh3004_20171127050734,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0054_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B050A_C_B-34-2p_0001,1a2b
topology_mining_and_Longxing_chip_4,run4258_20171122232907,EEHEE
topology_mining_and_Longxing_chip_4,heeh4633_20171130112501,HEEH
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-49-3o60_0001,1a4b
topology_mining_and_Longxing_chip_4,heeh1065_20171118031501,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_022_0033_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B067D_B_C_E_A-52-2pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_00_0331_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_041_0183_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B016D_C_A_B-39-4p40_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0060_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run4255_20171125032815,EEHEE
topology_mining_and_Longxing_chip_4,run1604_20171105210310,EHEE
topology_mining_and_Longxing_chip_4,run3415_20171124133215,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-43-2pcp60_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0092_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run296_20171123063357,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0325_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_D_E_F_A_B-55-3p60_0001,0a6b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm01c-35-C182_0001,1a3b
topology_mining_and_Longxing_chip_4,run4638_20171123011433,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B11centroidA_E_D_C_B-47-0o40_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B007A_B_C_D-51-0p_0001,1a3b
topology_mining_and_Longxing_chip_4,run4217_20171123191601,EEHEE
topology_mining_and_Longxing_chip_4,run1483_20171108155735,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_00_0106_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run4361_20171108135216,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B035E_A_B_C_D-48-0pcp80_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0400_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_149_0115_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_04_0101_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B147C_B_A-33-0p_0001,HHH
topology_mining_and_Longxing_chip_4,run3967_20171124085952,EEHEE
topology_mining_and_Longxing_chip_4,run130_20171123085031,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-43-4o80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B150D_A_C_B-37-1o60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs4A0B000B_A_C_D-57-4pc60_0001,4h
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004B_A_F_E_D_C-51-3pc80_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0324_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B112A_B_D_C-36-1o80_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0106_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-319_0003,1a3b
topology_mining_and_Longxing_chip_4,run3809_20171125030816,EEHEE
topology_mining_and_Longxing_chip_4,run3526_20171110020109,EHEE
topology_mining_and_Longxing_chip_4,run3537_20171123040452,EEHEE
topology_mining_and_Longxing_chip_4,run4785_20171123004439,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0145_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0479_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,run2765_20171111061259,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0103_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0006_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run457_20171107234851,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0122_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0343_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,run4796_20171108141906,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B00centroidC_D_A_B-36-1o60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0068_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0505_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B11centroidA_E_D_C_B-50-4pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-30-C495_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a4b_00_0321_0001_0001,2a4b
topology_mining_and_Longxing_chip_4,run2262_20171106113804,EHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-042-35-27_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh1270_20171201164920,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0444_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run3618_20171124010354,EEHEE
topology_mining_and_Longxing_chip_4,heeh76_20171126183525,HEEH
topology_mining_and_Longxing_chip_4,run79_20171106133050,EHEE
topology_mining_and_Longxing_chip_4,run818_20171125100449,EEHEE
topology_mining_and_Longxing_chip_4,run4624_20171109165002,EHEE
topology_mining_and_Longxing_chip_4,run2891_20171125050829,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_02_0311_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B04alternateA_B_C-41-1pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh3255_20171126034523,HEEH
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B10centroidA_B_C_D_E-52-3p40_0001,2a3b
topology_mining_and_Longxing_chip_4,run4100_20171124023732,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0116_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_022_0218_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0396_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B087A_C_D_E_B-50-2o80_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13centroidA_B_E_C_D-54-4p40_0001,2a3b
topology_mining_and_Longxing_chip_4,heeh3740_20171114234359,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-45-1p60_0001,0a6b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm01c-33-C209_0004,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidC_A_B_D-38-1pc_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B218A_C_D_B-29-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,run297_20171116083016,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B002B_A_C_D-34-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B067D_B_C_E_A-51-0pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_2a3b-Nterm10c-50-D108_0001,2a3b
topology_mining_and_Longxing_chip_4,run260_20171123072607,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0209_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,run382_20171106030328,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B067A_B_C_E_D-54-0pc60_0001,2a3b
topology_mining_and_Longxing_chip_4,run2494_20171108193518,EHEE
topology_mining_and_Longxing_chip_4,run3782_20171108065408,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B11centroidA_E_D_C_B-54-2pc60_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_079_0239_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0031_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_02_0424_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_060_0165_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B03centroidC_A_B-39-1pc_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B039E_D_C_B_A-47-2pc60_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0422_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B007C_B_A-35-3pcp_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0289_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_06_0269_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0147_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_06_0113_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_02_0101_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,des_singl_2a3b-Nterm10c-50-D119_0003,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidC_B_A_D_E-49-0p40_0001,1a4b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-30-C576_0005,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0379_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,run4741_20171124005821,EEHEE
topology_mining_and_Longxing_chip_4,run2464_20171111064810,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A2B050D_B_C_A-43-1o40_0001,2a2b
topology_mining_and_Longxing_chip_4,run1114_20171124133301,EEHEE
topology_mining_and_Longxing_chip_4,run4611_20171111115919,EHEE
topology_mining_and_Longxing_chip_4,run1974_20171124232105,EEHEE
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm01c-35-C192_0004,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B042C_D_A_B-38-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0497_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,run3157_20171125061823,EEHEE
topology_mining_and_Longxing_chip_4,run4811_20171123011651,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_062_0290_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_4a0b_030_0227_0001_0001,4h
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_04_0242_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm03c-39-C1526_0002,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0344_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004E_D_C_B_A_F-53-1o_0001,0a6b
topology_mining_and_Longxing_chip_4,run2556_20171124001950,EEHEE
topology_mining_and_Longxing_chip_4,run3525_20171124020457,EEHEE
topology_mining_and_Longxing_chip_4,run289_20171122195411,EEHEE
topology_mining_and_Longxing_chip_4,run4949_20171109020101,EHEE
topology_mining_and_Longxing_chip_4,run498_20171123084724,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055B_A_C_D-39-3pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-46-1o_0001,0a6b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-50-1p40_0001,0a6b
topology_mining_and_Longxing_chip_4,run2917_20171123020315,EEHEE
topology_mining_and_Longxing_chip_4,run198_20171107162439,EHEE
topology_mining_and_Longxing_chip_4,run655_20171123223304,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B029C_A_B-32-0pcp60_0001,1a2b
topology_mining_and_Longxing_chip_4,run4056_20171122195022,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01centroidA_B_C-32-0pc60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B03centroidA_B_C-36-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0185_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_04_0280_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B012B_A_C-35-1pcp80_0001,1a2b
topology_mining_and_Longxing_chip_4,run3320_20171125040909,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0005_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_3a0b-027-40-b726_0001,HHH
topology_mining_and_Longxing_chip_4,run4672_20171123021303,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_D_E_F_A_B-56-4o40_0001,0a6b
topology_mining_and_Longxing_chip_4,run92_20171123104653,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_041_0172_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0372_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A2B01centroidA_B_C-31-2o_0001,1a2b
topology_mining_and_Longxing_chip_4,run3962_20171124071224,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B037D_E_B_A_C-36-0p40_0001,1a4b
topology_mining_and_Longxing_chip_4,run3134_20171124021607,EEHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-613_0005,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a2b_058_0041_0001_0003,1a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0256_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_064_0029_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013A_B_C_F_E_D-45-0o40_0001,0a6b
topology_mining_and_Longxing_chip_4,heeh4635_20171128062814,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0069_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B049B_D_A_C-38-3o40_0001,1a3b
topology_mining_and_Longxing_chip_4,run495_20171125123657,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_079_0134_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run375_20171124001852,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B162A_C_D_B-39-0pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,run626_20171122152027,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B029C_A_B-30-3o40_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0391_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01c-36-C965_0001,2a2b
topology_mining_and_Longxing_chip_4,run94_20171122184045,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles3A1B00alternateD_C_B_A-42-3o80_0001,3a1b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_039_0428_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0416_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0168_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_063_0361_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_218_0062_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run4873_20171123012915,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-47-3pcp80_0001,0a6b
topology_mining_and_Longxing_chip_4,run1766_20171123190641,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B087A_C_D_E_B-47-3p60_0001,1a4b
topology_mining_and_Longxing_chip_4,run4604_20171123121626,EEHEE
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08ca-30-B100_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_112_0124_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-45-1p40_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_pairs_4a0b_030_0411_0001_0002,4h
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_063_0154_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-44-3p_0001,HHH
topology_mining_and_Longxing_chip_4,run3063_20171106132446,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0033_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B049A_C_B_D-35-4o60_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-34-772_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0307_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B046B_C_A-32-1o60_0001,1a2b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_01_0376_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,run4623_20171123024404,EEHEE
topology_mining_and_Longxing_chip_4,run182_20171122190256,EEHEE
topology_mining_and_Longxing_chip_4,run4341_20171124065424,EEHEE
topology_mining_and_Longxing_chip_4,run3405_20171123203755,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B060B_A_C_F_E_D-51-0pcp60_0001,0a6b
topology_mining_and_Longxing_chip_4,heeh4816_20171115074636,HEEH
topology_mining_and_Longxing_chip_4,run1170_20171108004014,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0490_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-53-3pc_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A4B00alternateB_C_D_A-47-2o40_0001,2a4b
topology_mining_and_Longxing_chip_4,run267_20171123163826,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013C_B_A_F_E_D-44-0o80_0001,0a6b
topology_mining_and_Longxing_chip_4,run4652_20171124055850,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A2B059D_C_B_A-41-1o80_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_040_0412_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-731_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B005C_B_A-35-2pcp80_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_4A0B_00_0476_0001_0001,4h
topology_mining_and_Longxing_chip_4,run1131_20171123062544,EEHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-457_0005,1a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm12c-33-C876_0003,1a3b
topology_mining_and_Longxing_chip_4,run2880_20171106015255,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B054B_E_D_A_C-50-0pcp_0001,1a4b
topology_mining_and_Longxing_chip_4,run3365_20171125135133,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A2B059D_C_B_A-40-2pcp_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_4a0b_030_0185_0001_0002,4h
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0319_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004A_F_E_D_C_B-51-0pc60_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0048_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh4626_20171116152944,HEEH
topology_mining_and_Longxing_chip_4,heeh1920_20171115021545,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0079_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01alternateB_C_A-30-2pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0410_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_063_0218_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-35-C473_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh1872_20171130151512,HEEH
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm03c-41-C1512_0004,2a2b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-34-499_0005,1a3b
topology_mining_and_Longxing_chip_4,run3476_20171122180807,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055D_C_A_B-43-1pc40_0001,1a3b
topology_mining_and_Longxing_chip_4,run655_20171124154611,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0254_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-042-35-84_0005,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0050_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-32-B60_0004,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128C_D_B_A-46-0p60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0461_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run4043_20171110002825,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B08centroidC_A_B_D-45-1pcp60_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-46-0p40_0001,0a6b
topology_mining_and_Longxing_chip_4,run372_20171122144322,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs4A0B000B_A_C_D-58-3pc80_0001,4h
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B012C_A_B-37-0pc60_0001,1a2b
topology_mining_and_Longxing_chip_4,run3858_20171122225141,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B016B_A_C_D-35-1pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles4A0B00centroidB_C_A-48-0pc80_0001,4h
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B10centroidA_B_C_D_E-51-3o_0001,2a3b
topology_mining_and_Longxing_chip_4,run97_20171107070819,EHEE
